"","date","dow","holiday","temp","rh","co","fsp","no2","o3h8max","copd"
"2578",2012-01-22,7,0,13.4,84,1320.30242866527,17.7982990372199,37.0385753271046,32.9842043622859,45
"2579",2012-01-23,1,1,10.5,84,971.975133979283,15.5092410662054,32.5760753271046,18.6925376956192,50
"2580",2012-01-24,2,1,10.9,90,896.00291175706,25.0480927941875,32.6289738778292,16.0369821400637,76
"2581",2012-01-25,3,1,8.7,88,904.197356201505,29.0903595840906,39.1885235672702,29.2577639586429,63
"2582",2012-01-26,4,0,11.2,90,1124.7589504044,43.6332576293524,46.5744143069653,23.7719027749843,70
"2583",2012-01-27,5,0,14.7,91,1377.11402286817,59.6737338198285,58.5307854720321,18.4286488067304,81
"2584",2012-01-28,6,0,16.7,86,1562.25291175706,53.181523674901,74.7057854720321,18.5536488067304,67
"2585",2012-01-29,7,0,15.1,87,1400.4473562015,43.0195671531619,53.9516188053655,10.3036488067304,63
"2586",2012-01-30,1,0,15.7,71,1302.60315330295,36.1154004864952,63.4931043126118,44.7738869019684,96
"2587",2012-01-31,2,0,15.1,67,1163.35265600258,35.3468398804346,66.6946494959025,45.420315473397,66
"2588",2012-02-01,3,0,15.6,77,1133.04397455899,35.9612338198285,73.5476332981191,50.8869821400637,74
"2589",2012-02-02,4,0,16,79,974.197356201505,38.2029431122412,57.8992637329017,54.1508710289526,70
"2590",2012-02-03,5,0,14.5,79,1061.0512209358,25.4186613560604,43.8892999647857,60.5814265845081,89
"2591",2012-02-04,6,0,15.3,83,937.391800645949,27.2237338198285,50.4599521386988,29.6647599178415,73
"2592",2012-02-05,7,0,17.4,83,888.043974558993,25.9487338198286,57.1710028633365,45.3036488067304,91
"2593",2012-02-06,1,0,18.5,92,889.904426908575,27.1448177797283,70.5565430477897,36.7758710289526,90
"2594",2012-02-07,2,0,16.7,81,1091.28068953484,26.5227150921794,54.4175937724274,43.470315473397,81
"2595",2012-02-08,3,0,12.3,82,1213.50291175706,54.4733906825737,42.7182854720321,36.0119821400637,72
"2596",2012-02-09,4,0,12.7,81,856.812090501022,44.5112338198285,45.7350856245874,38.8869821400637,88
"2597",2012-02-10,5,0,14.8,88,939.058467312616,38.6785065471013,55.1182854720321,31.270315473397,93
"2598",2012-02-11,6,0,14,82,993.919578423727,29.834174323261,49.7715463415973,8.92864880673035,65
"2599",2012-02-12,7,0,16.2,82,1057.53068953484,32.6237338198286,62.9516188053655,34.595315473397,90
"2600",2012-02-13,1,0,19.1,81,1215.19977166044,43.4529004864952,78.810547376794,34.8631726162542,82
"2601",2012-02-14,2,0,19.4,89,1172.25291175706,28.6857303378033,76.2548961439689,28.595315473397,62
"2602",2012-02-15,3,0,18.8,94,1244.31772657188,22.6472186683134,60.5575711863178,18.6846011876827,76
"2603",2012-02-16,4,0,16.1,89,1272.16957842373,33.5029004864952,58.3127937536056,27.1786488067304,87
"2604",2012-02-17,5,0,14.9,72,1080.42320161213,31.6010065471013,53.3621260517423,43.5774583305399,70
"2605",2012-02-18,6,0,13.7,72,880.864022868171,37.867755558959,48.6255318488437,40.0119821400637,76
"2606",2012-02-19,7,0,14.3,71,914.99445765078,63.6779004864952,47.6365825734814,79.2619821400637,74
"2607",2012-02-20,1,0,15,76,750.169578423727,38.7007075040391,61.0032854720321,72.4036488067304,83
"2608",2012-02-21,2,0,17.3,84,729.91164191579,21.7506277592225,61.8253506894234,59.6012678543494,73
"2609",2012-02-22,3,0,18.2,95,977.808467312616,30.9362338198285,74.9885753271046,46.8592043622859,79
"2610",2012-02-23,4,0,19.9,99,1121.89059291648,29.8394946893938,78.5829593850756,16.095315473397,80
"2611",2012-02-24,5,0,17.8,97,936.00291175706,14.2017100103047,54.0579913543851,20.1369821400637,73
"2612",2012-02-25,6,0,16.1,96,1061.14180064595,18.6557990372199,53.4599521386988,25.220315473397,62
"2613",2012-02-26,7,0,13.6,84,1044.05846731262,16.1739531180742,36.8293361966698,13.5119821400637,75
"2614",2012-02-27,1,0,12.1,85,852.349530114548,22.7213787473648,39.6832854720321,11.1119821400637,77
"2615",2012-02-28,2,0,13,92,903.732380356094,17.7457109440116,55.8048796749307,10.845315473397,84
"2616",2012-02-29,3,0,14.7,89,507.193387947537,15.4195671531619,50.898047376794,50.9484900765716,72
"2617",2012-03-01,4,0,16.7,96,884.891800645949,28.4794015216919,70.0075453064007,30.5536488067304,87
"2618",2012-03-02,5,0,20.9,92,1107.66957842373,29.1258171531619,75.5495354720321,22.7619821400637,67
"2619",2012-03-03,6,0,17.7,95,785.447356201505,22.4779004864952,52.6982097144564,39.2619821400637,72
"2620",2012-03-04,7,0,17.9,96,737.138177457544,20.8237338198285,46.8947347473944,50.2119821400637,78
"2621",2012-03-05,1,0,21.4,94,639.380104739516,21.4922944258892,54.5860077668997,35.870315473397,95
"2622",2012-03-06,2,0,23.8,89,548.225133979283,19.9723449309397,49.4432854720321,27.720315473397,81
"2623",2012-03-07,3,0,18.7,94,743.780689534838,25.8237879323827,50.4987564865249,36.4286488067304,75
"2624",2012-03-08,4,0,16.9,95,1121.5705446073,23.5731385817333,57.3154128012247,47.1369821400637,85
"2625",2012-03-09,5,0,15.6,92,1346.28068953484,17.7945671531619,44.4724521386988,9.23142658450813,73
"2626",2012-03-10,6,0,13.9,79,1031.83624509039,18.0358109429581,48.7516188053655,16.8814265845081,70
"2627",2012-03-11,7,0,12.6,94,874.891800645949,22.2534035355507,45.0932854720321,16.1988869019684,82
"2628",2012-03-12,1,0,12.6,96,921.141800645949,24.8181277592225,52.4391188053655,15.845315473397,85
"2629",2012-03-13,2,0,14.2,93,1020.4473562015,53.5377489713437,56.6970898198582,11.845315473397,71
"2630",2012-03-14,3,0,16.1,87,772.367646056577,45.3779004864952,58.7220898198582,45.2619821400637,97
"2631",2012-03-15,4,0,17.4,88,597.058467312616,23.807976244071,63.1561477908727,70.1036488067303,94
"2632",2012-03-16,5,0,19.9,95,847.627307892326,32.8150381676546,77.4111671327055,35.9369821400637,89
"2633",2012-03-17,6,0,22.3,88,765.586245090394,24.1449459410407,74.0682854720321,22.2619821400637,81
"2634",2012-03-18,7,0,23.9,81,819.022235428558,26.3112338198285,69.1383941676843,24.095315473397,76
"2635",2012-03-19,1,0,20.8,88,847.25291175706,34.096275227696,61.6391188053655,58.0536488067304,80
"2636",2012-03-20,2,0,20.3,87,895.586245090394,45.5494584575097,63.8171985155104,65.670315473397,80
"2637",2012-03-21,3,0,18.8,84,755.005437009586,28.5835164285242,45.6160885023352,79.1925376956192,85
"2638",2012-03-22,4,0,20.7,80,688.650035165053,24.2320671531619,53.1564771716369,87.7758710289526,86
"2639",2012-03-23,5,0,20.9,80,978.060992565141,29.5829509915457,72.779688980804,35.1369821400637,88
"2640",2012-03-24,6,0,17.6,56,675.308467312616,49.9695671531619,56.2807854720321,91.8036488067304,70
"2641",2012-03-25,7,0,18.5,64,628.225133979283,48.1862338198285,58.1182854720321,101.261982140064,96
"2642",2012-03-26,1,0,19.6,50,405.308467312616,27.475907732872,62.6595898198582,115.039759917841,91
"2643",2012-03-27,2,0,20.5,59,435.041177711802,32.9191285566707,59.5980528251976,132.65364880673,94
"2644",2012-03-28,3,0,21.1,67,458.701324455473,36.6269946893938,55.3688157750624,123.748093251175,87
"2645",2012-03-29,4,0,22.3,72,442.530689534838,32.4945671531619,54.6758447605697,98.6211091241907,88
"2646",2012-03-30,5,0,23,82,502.832621901988,31.4529004864952,60.4755318488437,74.6488869019685,101
"2647",2012-03-31,6,0,22.3,74,789.058467312616,25.0563425154807,59.6349521386988,97.3869821400637,69
"2648",2012-04-01,7,0,20.7,73,740.141032090833,39.2565377912195,51.3524634317536,106.80364880673,74
"2649",2012-04-02,1,0,21.9,83,607.669578423727,33.1219222256257,65.1608579358002,102.60364880673,109
"2650",2012-04-03,2,0,24.5,81,831.419578423727,47.119023674901,94.5470173560901,49.345315473397,73
"2651",2012-04-04,3,1,21.9,79,735.030689534838,48.3279004864952,52.4557854720321,105.136982140064,73
"2652",2012-04-05,4,0,21.3,92,828.188902095225,39.1934378476847,79.5546985155104,65.4980932511748,98
"2653",2012-04-06,5,1,19.9,96,718.641800645949,18.6010888922923,52.6905680807278,81.3036488067304,75
"2654",2012-04-07,6,0,20.3,68,607.25291175706,40.987424296019,53.5349521386988,119.40364880673,62
"2655",2012-04-08,7,0,20.8,85,528.364022868171,23.9174838198286,46.4849521386988,100.886982140064,90
"2656",2012-04-09,1,1,22.5,91,861.00291175706,22.6343398804346,66.4766188053655,51.3036488067304,76
"2657",2012-04-10,2,0,23.8,88,658.50291175706,26.4074459410407,55.1642999647857,35.470315473397,78
"2658",2012-04-11,3,0,25,81,539.891800645949,23.510476244071,49.9142223250342,25.8036488067304,73
"2659",2012-04-12,4,0,25.5,83,495.447356201505,20.7741126077073,41.8965533997566,29.8869821400637,81
"2660",2012-04-13,5,0,26.5,83,477.114022868171,19.6904004864952,41.3701196028136,31.1369821400637,72
"2661",2012-04-14,6,0,26.9,85,478.780689534838,19.6862338198285,38.3682854720321,26.3036488067304,67
"2662",2012-04-15,7,0,27.1,80,436.322960066239,15.7445671531619,31.9101332981191,29.970315473397,61
"2663",2012-04-16,1,0,26,86,480.169578423727,17.3934134536958,51.4114672902139,30.595315473397,76
"2664",2012-04-17,2,0,21.3,93,597.162881014856,21.8032628053358,56.5593098462087,56.595315473397,62
"2665",2012-04-18,3,0,22,88,589.269819969621,37.0463528674476,53.199799610068,77.070315473397,52
"2666",2012-04-19,4,0,22.2,96,679.251704027592,28.2206541096836,61.3853144575394,35.2480932511748,68
"2667",2012-04-20,5,0,22,96,704.614022868171,16.3880454140314,77.0891188053655,15.6786488067304,65
"2668",2012-04-21,6,0,23.3,82,1125.86402286817,63.3654004864952,125.439118805365,118.470315473397,66
"2669",2012-04-22,7,0,24.3,79,1040.03068953484,49.4904004864952,76.6349521386988,96.220315473397,63
"2670",2012-04-23,1,0,25.4,86,561.124965629114,28.3369913955861,45.6561243875026,116.509204362286,72
"2671",2012-04-24,2,0,27.1,82,279.336245090394,13.7068687404635,32.995409977961,27.1786488067304,59
"2672",2012-04-25,3,0,27.5,83,348.810882771553,14.9105091821474,38.2481778543995,27.120315473397,58
"2673",2012-04-26,4,0,24.4,83,655.725133979283,20.2750513428852,61.9982981045198,123.220315473397,54
"2674",2012-04-27,5,0,22.3,92,669.336245090394,31.7695671531619,60.0385463733486,84.8036488067304,59
"2675",2012-04-28,6,1,23.5,95,510.030689534838,11.5632265734517,55.0578323705758,63.720315473397,63
"2676",2012-04-29,7,0,27.2,89,357.162332046915,13.8150381676546,35.1149982320895,27.845315473397,49
"2677",2012-04-30,1,0,28.5,82,319.804745887842,16.7858550319498,35.8777021207087,32.6647599178415,64
"2678",2012-05-01,2,1,28.7,83,307.114022868171,17.3654004864952,33.5125425155033,33.6619821400637,81
"2679",2012-05-02,3,0,29.2,81,318.40190165605,19.1413556907113,37.0440384159923,36.7536488067304,58
"2680",2012-05-03,4,0,29,82,346.510158133872,19.0404004864952,39.0117086070607,33.220315473397,70
"2681",2012-05-04,5,0,28,89,370.548366302515,21.6695671531619,46.7994148621583,40.5536488067304,42
"2682",2012-05-05,6,0,24.9,93,493.364022868172,19.8445671531619,55.5069064446499,58.245315473397,61
"2683",2012-05-06,7,0,25.9,84,586.280689534838,30.8752044080638,54.9498076792177,62.5869821400637,56
"2684",2012-05-07,1,0,26.5,83,562.442305696454,34.9904004864952,62.9731100334356,80.4980932511748,68
"2685",2012-05-08,2,0,28.6,78,392.451324455473,19.6426402756915,44.7138482425949,37.0536488067304,54
"2686",2012-05-09,3,0,29.2,79,347.327022428997,12.5798741707057,41.2686510846803,51.3036488067304,73
"2687",2012-05-10,4,0,29.1,81,351.785740039889,12.6321070255702,44.0995837027869,48.4147599178415,43
"2688",2012-05-11,5,0,26,91,423.721165725314,19.8716634264538,44.3771881635435,58.0369821400637,79
"2689",2012-05-12,6,0,26.4,88,449.891800645949,25.0680520016467,42.7182854720321,71.1369821400637,69
"2690",2012-05-13,7,0,27.9,82,432.965472143534,11.4779004864952,41.4193724285539,32.2619821400637,81
"2691",2012-05-14,1,0,28.8,82,394.808467312616,13.7881277592225,39.0982854720321,30.5536488067304,81
"2692",2012-05-15,2,0,28,89,445.578075155753,12.9011580622528,42.6394120096037,22.6036488067304,59
"2693",2012-05-16,3,0,26.6,93,418.774423870678,8.25699468939377,40.057056312176,19.6592043622859,57
"2694",2012-05-17,4,0,27,90,422.484393238542,8.83706715316188,41.7961236362833,24.2064265845081,66
"2695",2012-05-18,5,0,25.4,98,502.065003260328,12.8279004864952,53.8437756681106,57.2897599178415,64
"2696",2012-05-19,6,0,26.5,92,593.364022868171,18.0904004864952,58.7974521386988,90.6369821400637,72
"2697",2012-05-20,7,0,27,91,637.947356201505,24.7947483125822,61.4704593850756,112.595315473397,90
"2698",2012-05-21,1,0,25.9,81,511.072356201505,20.513407732872,39.5162021386988,100.734204362286,60
"2699",2012-05-22,2,0,25.6,74,464.991006995156,21.8154004864952,41.3218569006036,107.361982140064,85
"2700",2012-05-23,3,0,25.7,78,478.273443158027,21.4004004864952,42.4537150786574,95.4147599178415,61
"2701",2012-05-24,4,0,26.1,83,490.645768899918,20.6820671531619,41.6307078322806,86.8536488067304,86
"2702",2012-05-25,5,0,27.9,83,427.288417187303,14.4536580622528,35.7989150350702,57.9036488067304,68
"2703",2012-05-26,6,0,26.9,90,498.225133979283,13.5070671531619,43.9599521386988,47.3369821400637,72
"2704",2012-05-27,7,0,26.9,90,486.926824800539,17.6320671531619,36.9722709792785,55.3119821400637,62
"2705",2012-05-28,1,0,25.5,95,507.391800645949,12.9457529239129,46.9349521386988,55.720315473397,74
"2706",2012-05-29,2,0,25.5,87,511.630931080732,23.037424296019,40.9632624153786,78.9980932511748,82
"2707",2012-05-30,3,0,26.7,85,523.800530804679,19.3779004864952,45.6407601369553,60.670315473397,61
"2708",2012-05-31,4,0,27,83,593.418370694258,21.4945671531619,47.0833217039162,79.9286488067304,56
"2709",2012-06-01,5,0,26.1,75,451.697356201505,14.8655816459155,39.4182854720321,98.4119821400637,72
"2710",2012-06-02,6,0,26.6,82,573.50291175706,22.6554367183793,54.7599521386988,82.220315473397,67
"2711",2012-06-03,7,0,26,88,589.197356201505,22.0697483125822,48.3849521386988,76.095315473397,46
"2712",2012-06-04,1,0,27,82,554.197356201505,20.9518135299735,54.7956405444959,71.4286488067304,64
"2713",2012-06-05,2,0,28.2,79,629.058467312616,25.360871500988,62.2627299164766,53.8036488067304,53
"2714",2012-06-06,3,0,28.3,82,623.345906926143,25.9387338198285,46.0151728238108,59.2441249972065,57
"2715",2012-06-07,4,0,28.5,82,603.364022868171,22.9320671531619,42.4552515284776,54.6036488067303,52
"2716",2012-06-08,5,0,29.5,81,501.975133979283,13.3887700517126,39.7932854720321,33.6786488067304,63
"2717",2012-06-09,6,0,29.1,82,519.891800645949,12.7079729502633,44.8432854720321,34.1369821400637,65
"2718",2012-06-10,7,0,29,87,489.088660549331,13.5362338198285,36.3891188053655,41.1036488067303,68
"2719",2012-06-11,1,0,29.4,84,537.530689534838,16.7989149792488,43.904674360921,50.6369821400637,71
"2720",2012-06-12,2,0,28.9,83,718.50291175706,27.1029004864952,67.8873072111626,89.4286488067304,65
"2721",2012-06-13,3,0,26.3,93,763.780689534838,19.7112338198285,66.4805713745354,41.6786488067304,53
"2722",2012-06-14,4,0,27.4,80,834.686168812743,47.333812871212,63.2276371120016,86.7619821400637,50
"2723",2012-06-15,5,0,28,83,728.549208053357,30.1195671531619,46.1655076942543,76.345315473397,47
"2724",2012-06-16,6,0,26.1,93,661.141800645949,12.2570671531619,47.1807854720321,65.3369821400637,39
"2725",2012-06-17,7,0,26.7,93,594.475133979283,9.16594396475609,34.3141188053655,43.970315473397,46
"2726",2012-06-18,1,0,27.3,91,649.891800645949,11.7462338198286,41.4466188053655,49.120315473397,68
"2727",2012-06-19,2,0,28.2,85,615.614712999296,12.1566271945697,47.4224003788644,51.7393630924446,52
"2728",2012-06-20,3,0,29.9,77,724.656293399573,39.3349294720025,72.8206786833212,155.80364880673,66
"2729",2012-06-21,4,0,28.3,89,593.086245090394,23.5442900858132,56.2134459275187,46.7758710289526,61
"2730",2012-06-22,5,0,28.5,83,462.114022868172,14.5826600385374,44.3748644194005,34.6786488067304,52
"2731",2012-06-23,6,1,28.8,79,442.25291175706,16.6195671531619,34.4349521386988,43.7064265845081,54
"2732",2012-06-24,7,0,28.8,81,460.332621901988,18.0070671531619,33.9487202546408,40.5536488067304,56
"2733",2012-06-25,1,0,28.9,79,459.260487514636,17.3737338198285,39.8016188053655,39.470315473397,50
"2734",2012-06-26,2,0,28.8,81,482.959982464131,19.549924296019,43.4936023049577,42.995315473397,73
"2735",2012-06-27,3,0,29.4,79,485.864022868172,19.7165909626857,42.4334170509795,44.8619821400637,47
"2736",2012-06-28,4,0,29.4,79,524.964264414065,19.8154004864952,46.1553526541508,41.970315473397,53
"2737",2012-06-29,5,0,29.4,79,635.586245090394,27.4812107631751,54.2766188053655,104.095315473397,38
"2738",2012-06-30,6,0,26.6,92,501.280689534838,10.0901732137679,34.7491188053655,56.8869821400637,37
"2739",2012-07-01,7,0,27.8,86,470.864022868172,7.63808319594263,29.9732097144564,34.970315473397,46
"2740",2012-07-02,1,1,28.3,83,479.336245090394,9.29040048649522,30.0724521386988,40.470315473397,58
"2741",2012-07-03,2,0,29.1,79,500.725133979283,10.4651534509221,32.681838623686,17.845315473397,56
"2742",2012-07-04,3,0,29.6,78,495.352933715778,9.80706715316188,29.2491649186724,26.8869821400637,42
"2743",2012-07-05,4,0,27.8,92,518.50291175706,9.46666860243725,32.3345898198582,15.0258710289526,36
"2744",2012-07-06,5,0,28.5,84,510.278274075901,8.87980967122174,35.1768517246201,23.8512678543494,38
"2745",2012-07-07,6,0,29.1,81,521.141800645949,9.37751228773745,38.1849521386988,33.220315473397,48
"2746",2012-07-08,7,0,29.3,78,485.091076008268,9.0302296790418,32.5360390952205,31.645315473397,34
"2747",2012-07-09,1,0,29.8,76,436.634224888374,10.315779274374,35.2337616625083,34.0397599178415,39
"2748",2012-07-10,2,0,29.9,74,374.041940488309,10.077461890004,31.3365662778015,29.9786488067304,48
"2749",2012-07-11,3,0,30,75,374.100737844017,11.0312338198285,30.6126332981191,27.5060297591113,38
"2750",2012-07-12,4,0,30,73,384.28793591165,9.90977067580248,33.4751859990414,29.220315473397,42
"2751",2012-07-13,5,0,29.2,79,389.475133979283,10.3680520016467,34.3724521386988,32.0536488067304,48
"2752",2012-07-14,6,0,29.6,80,439.614022868171,10.9099657038865,35.7016188053655,33.345315473397,37
"2753",2012-07-15,7,0,30.2,77,436.697356201505,11.1904004864952,30.5099521386988,36.0786488067303,36
"2754",2012-07-16,1,0,29.8,80,462.25291175706,13.1112338198285,36.7556646990853,37.0536488067304,39
"2755",2012-07-17,2,0,30,78,461.975133979283,14.9654004864952,37.7709369871836,39.695315473397,38
"2756",2012-07-18,3,0,29.1,84,502.334707980161,16.3696879261087,48.2073382670632,29.6048392829208,39
"2757",2012-07-19,4,0,30.2,75,497.947356201505,16.1798932401184,48.7970380600238,34.6369821400637,43
"2758",2012-07-20,5,0,30.3,75,593.970083474232,23.2998570082343,73.9849521386988,62.2480932511748,46
"2759",2012-07-21,6,0,30.1,76,822.530689534838,52.4904004864952,95.0224521386988,227.345315473397,47
"2760",2012-07-22,7,0,28.9,79,501.359191950297,12.3500607537642,31.3911115589886,47.845315473397,41
"2761",2012-07-23,1,0,26.4,90,441.320372074521,6.45200471940952,26.4238755341439,41.1230932511748,48
"2762",2012-07-24,2,0,26.9,91,471.419578423727,10.2061147722095,23.7660033338804,60.870315473397,44
"2763",2012-07-25,3,0,25.7,95,532.947356201505,9.87015768581763,44.8307854720321,39.9369821400637,44
"2764",2012-07-26,4,0,25.5,97,600.145423834355,10.5604004864952,48.3068504698363,16.820315473397,49
"2765",2012-07-27,5,0,25.8,96,621.975133979283,14.5029004864952,50.4099521386988,15.6429345210161,34
"2766",2012-07-28,6,0,27.7,86,606.00291175706,15.6506277592225,48.7811642599109,23.3869821400637,36
"2767",2012-07-29,7,0,28.9,78,600.030689534838,15.4541686024372,43.7849521386988,37.345315473397,46
"2768",2012-07-30,1,0,29.4,74,591.030689534838,18.9844481055428,57.906365182177,60.420315473397,42
"2769",2012-07-31,2,0,29.2,78,762.411641915791,38.7105091821474,92.6716945629412,145.461982140064,49
"2770",2012-08-01,3,0,30.6,73,918.947229072087,67.9628807236494,118.100789285915,226.581426584508,51
"2771",2012-08-02,4,0,31.8,66,947.808467312616,68.8810625418312,116.097633298119,212.136982140064,55
"2772",2012-08-03,5,0,31,68,1013.78068953484,74.3038062835967,124.272452138699,110.970315473397,46
"2773",2012-08-04,6,0,29.8,80,898.364022868172,54.7320671531619,88.4391188053655,67.0119821400637,59
"2774",2012-08-05,7,0,29.5,83,719.958225766722,29.5820671531619,52.7333217039162,73.2925376956192,63
"2775",2012-08-06,1,0,29,84,642.927514931663,17.5582035167982,49.7028092815559,37.7258710289526,59
"2776",2012-08-07,2,0,30,78,841.280689534838,49.1037338198285,83.7028610413903,217.720315473397,45
"2777",2012-08-08,3,0,30.5,77,841.141800645949,59.8756277592225,87.6245354720321,188.095315473397,33
"2778",2012-08-09,4,0,30.5,74,712.452187119379,32.4927814388762,66.7706405444959,91.1369821400637,46
"2779",2012-08-10,5,0,29.6,77,569.197356201505,12.3267749453697,46.4224521386988,43.2619821400637,40
"2780",2012-08-11,6,0,27.6,86,587.391800645949,10.8003971926876,45.3766188053655,32.4147599178415,35
"2781",2012-08-12,7,0,27.7,87,603.364022868172,9.45468620078093,42.9349521386988,32.9286488067304,30
"2782",2012-08-13,1,0,27.8,88,624.891800645949,12.0641323705532,46.9974521386988,25.9147599178415,53
"2783",2012-08-14,2,0,28.4,85,683.225133979283,14.119409520939,46.8335632498099,29.7619821400637,40
"2784",2012-08-15,3,0,30,77,795.127307892326,29.9873207763503,76.498486781805,153.386982140064,40
"2785",2012-08-16,4,0,28.6,84,636.00291175706,20.5210888922923,42.0443013516521,53.6369821400637,62
"2786",2012-08-17,5,0,28.2,85,571.419578423727,11.1661415932146,30.1974521386988,51.870315473397,39
"2787",2012-08-18,6,0,29.4,81,619.197356201505,18.2115961386691,38.2184666314524,35.595315473397,38
"2788",2012-08-19,7,0,29.2,78,628.726341708751,18.2375019357706,42.9603403374566,28.8869821400637,42
"2789",2012-08-20,1,0,29.5,76,554.361497615646,18.2737338198285,47.7534468686066,34.9980932511748,40
"2790",2012-08-21,2,0,29.1,79,468.364022868171,16.2695671531619,42.8098258760725,28.0119821400637,33
"2791",2012-08-22,3,0,28,81,581.419578423727,19.6820671531619,59.5867378529845,13.7619821400637,36
"2792",2012-08-23,4,0,28.9,75,820.471510790877,47.6157924496046,108.588647790873,192.220315473397,31
"2793",2012-08-24,5,0,29.9,70,821.975133979283,46.3944334633223,73.8116188053655,127.900871028953,43
"2794",2012-08-25,6,0,30.1,64,791.697356201505,41.6343398804346,64.0391188053655,124.55364880673,45
"2795",2012-08-26,7,0,30.5,60,665.447356201505,21.3195671531619,48.3141188053655,66.3036488067304,56
"2796",2012-08-27,1,0,30.8,59,794.058467312616,41.0756277592225,87.131328950293,159.886982140064,49
"2797",2012-08-28,2,0,31,74,901.008950404403,63.0866724163198,85.6899587263141,138.523886901968,52
"2798",2012-08-29,3,0,29.4,76,665.217887602471,35.8869584575097,69.5298796749307,99.9147599178415,46
"2799",2012-08-30,4,0,30.1,77,527.391800645949,20.4529004864952,53.2659092250907,39.4286488067304,27
"2800",2012-08-31,5,0,28.5,85,477.669578423727,13.4459307895255,39.1516188053655,31.4286488067304,44
"2801",2012-09-01,6,0,27.5,90,422.25291175706,9.2853280227271,32.4182854720321,36.0119821400637,39
"2802",2012-09-02,7,0,28.4,82,393.955810307785,7.99212973550707,25.1914738778292,32.3036488067304,30
"2803",2012-09-03,1,0,29.4,76,396.00291175706,8.02797812624677,29.3903092815559,29.845315473397,38
"2804",2012-09-04,2,0,27.9,85,420.308467312616,9.73641497924884,30.4887564865249,27.8869821400637,32
"2805",2012-09-05,3,0,28.2,82,474.391800645949,17.2155320654426,42.7383293316812,56.4786488067303,36
"2806",2012-09-06,4,0,29,82,505.471510790877,19.3195671531619,42.3258353496907,57.970315473397,44
"2807",2012-09-07,5,0,28.6,86,459.082621901988,9.86572943386364,31.7358579358002,32.5258710289526,41
"2808",2012-09-08,6,0,28.8,81,586.280689534838,21.1170671531619,61.226981124206,31.1786488067304,38
"2809",2012-09-09,7,0,29.5,78,561.280689534838,18.5779004864952,45.0891188053655,38.6786488067304,40
"2810",2012-09-10,1,0,29.3,77,487.530689534838,16.0225834297306,53.5082854720321,35.0536488067304,46
"2811",2012-09-11,2,0,29.9,75,461.00291175706,15.2395146466618,43.0779066841533,45.0592043622859,38
"2812",2012-09-12,3,0,29.8,77,436.854361032423,8.89133042347756,31.0954593850756,19.0536488067304,36
"2813",2012-09-13,4,0,29,75,558.364022868171,18.0808995097858,50.5015364601744,43.470315473397,41
"2814",2012-09-14,5,0,26.9,65,746.419578423727,24.7428816500288,51.0141188053655,101.67864880673,31
"2815",2012-09-15,6,0,26.5,65,751.622569876719,33.7637311708783,58.3586700874167,86.195315473397,42
"2816",2012-09-16,7,0,27,63,791.336245090394,40.8904405725877,69.4624521386988,162.636982140064,44
"2817",2012-09-17,1,0,27,54,749.312090501022,45.382789500463,84.5849521386988,186.410791663873,52
"2818",2012-09-18,2,0,27.4,59,797.808467312616,50.1996913767644,90.8108579358002,115.67864880673,50
"2819",2012-09-19,3,0,26.9,73,767.25291175706,46.4487338198285,71.2474521386988,85.6786488067304,42
"2820",2012-09-20,4,0,27.2,80,783.58572749205,56.9362338198286,54.5714216474509,100.80364880673,29
"2821",2012-09-21,5,0,27.7,81,694.891800645949,41.3202259146902,49.4682854720321,98.645315473397,53
"2822",2012-09-22,6,0,28,88,627.808467312616,19.5045671531619,44.6057854720321,71.6925376956192,50
"2823",2012-09-23,7,0,28.5,84,596.419578423727,11.7273092594564,38.8031538930848,18.1369821400637,51
"2824",2012-09-24,1,0,27.7,88,627.706359275725,13.5478882376441,55.2165101097133,28.9901567432383,45
"2825",2012-09-25,2,0,26.8,84,672.808467312616,29.4775875747693,51.7932854720321,84.5119821400637,30
"2826",2012-09-26,3,0,27,81,870.036728182181,39.9481385817333,71.4179231531916,94.1369821400637,48
"2827",2012-09-27,4,0,28.2,64,780.215874720023,36.9786580622528,83.5028229826886,100.80364880673,43
"2828",2012-09-28,5,0,28.2,58,722.114022868171,48.6721099726612,63.2587616625083,114.886982140064,46
"2829",2012-09-29,6,0,27.5,60,837.25291175706,61.8862338198285,71.2057854720321,157.220315473397,31
"2830",2012-09-30,7,0,26,65,912.723926249814,58.9570671531619,65.0478144575394,126.845315473397,30
"2831",2012-10-01,1,1,26,73,882.391800645949,56.6945671531619,48.2391188053655,140.30364880673,46
"2832",2012-10-02,2,1,26.2,72,846.836245090394,54.6362338198286,48.1215463415973,158.845315473397,54
"2833",2012-10-03,3,0,26.1,74,836.318568322717,53.6601468633068,66.9838157750624,141.873093251175,54
"2834",2012-10-04,4,0,26,76,862.687694365756,59.6461975879445,67.6835390952205,127.309601187683,58
"2835",2012-10-05,5,0,26.6,69,677.289143641118,35.2532110455014,54.3626695300031,128.420315473397,54
"2836",2012-10-06,6,0,26.9,73,635.308467312616,27.2695671531619,48.5864014140611,99.0536488067304,55
"2837",2012-10-07,7,0,26.6,69,650.169578423727,32.5237338198285,44.6891188053655,106.886982140064,48
"2838",2012-10-08,1,0,26.5,72,793.919578423727,52.4620113317903,60.6974521386988,113.720315473397,56
"2839",2012-10-09,2,0,26.2,73,847.808467312616,54.2633300931205,80.6127419937713,160.845315473397,50
